topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Black Lives Matter,"Excuse me white girl, what do you mean, ""thank you for representing"" when you hear I went to #ferguson? #blacklivesmatter","Excuse me white girl , what do you mean , "" thank you for representing "" when you hear I went to #ferguson ? #blacklivesmatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2
Black Lives Matter,"Thousands marched against police brutality across the Golden Gate Bridge today, briefly stopping traffic on the span 
 #sfprotest #sanfrancisco #blacklivesmatter","Thousands marched against police brutality across the Golden Gate Bridge today , briefly stopping traffic on the span #sfprotest #sanfrancisco #blacklivesmatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Black Lives Matter,As a Marine Corps Veteran I took an oath to protect the people from enemies both foreign & domestic. #DefendDACA #BlackLivesMatter,As a Marine Corps Veteran I took an oath to protect the people from enemies both foreign & domestic . #DefendDACA #BlackLivesMatter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Black Lives Matter,"Since I couldn’t be with my former Public Defender’s Office in San José, I joined amazing public defenders in Sacramento as they rallied for #BlackLivesMatter & a more equitable criminal justice system 
Thank you for welcoming me into the Capitol’s Public Defender’s family!","Since I couldn ’ t be with my former Public Defender ’ s Office in San José , I joined amazing public defenders in Sacramento as they rallied for #BlackLivesMatter & a more equitable criminal justice system Thank you for welcoming me into the Capitol ’ s Public Defender ’ s family !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,"For the past few days, my focus has been to get more people to join me for tomorrow's protest in NYC. Looks like more than 10+ people are joining me tomorrow. For the majority of them, this will be their first time protesting. #BlackLivesMatter","For the past few days , my focus has been to get more people to join me for tomorrow's protest in NYC . Looks like more than 10 + people are joining me tomorrow . For the majority of them , this will be their first time protesting . #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Black Lives Matter,Why is it considered a revolutionary idea to be able to say #BlackLivesMatter but still have respect for the police?,Why is it considered a revolutionary idea to be able to say #BlackLivesMatter but still have respect for the police ?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2
Black Lives Matter,"1 yr ago—more important than ever. ""Protest & policy go hand in hand, & truth is important in every space."" 
 #BlackLivesMatter","1 yr ago — more important than ever . "" Protest & policy go hand in hand , & truth is important in every space . "" #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
Black Lives Matter,I really hope George Floyd’s story and the protests are still being discussed and made aware of after this week. Keep the discussion going. Don’t scrape this under the rug. #BLM,I really hope George Floyd ’ s story and the protests are still being discussed and made aware of after this week . Keep the discussion going . Don ’ t scrape this under the rug . #BLM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Black Lives Matter,Do you know what its like to have to tell your child about the killing of innocent Black folks over & over again? #BlackLivesMatter #NMOS14,Do you know what its like to have to tell your child about the killing of innocent Black folks over & over again ? #BlackLivesMatter #NMOS14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2
Black Lives Matter,Core? Dehumanization. Devaluing of our lives. If you do not connect w/the humanity of another it is easier to hurt them. #BlackLivesMatter,Core ? Dehumanization . Devaluing of our lives . If you do not connect w / the humanity of another it is easier to hurt them . #BlackLivesMatter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2
Democracy,"After trying and failing to get the trans healthcare for youth outlawed by Florida Legislature earlier this year, DeSantis filled out health depts. with officials loyal to HIM to do it anyway.

He went AROUND THE SYSTEM and outlawed it WITHOUT A SINGLE DEMOCRATIC VOTE.","After trying and failing to get the trans healthcare for youth outlawed by Florida Legislature earlier this year , DeSantis filled out health depts . with officials loyal to HIM to do it anyway . He went AROUND THE SYSTEM and outlawed it WITHOUT A SINGLE DEMOCRATIC VOTE .",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2
Democracy,"A gender-sensitive Parliament projects the Institution as a fair, legitimate and democratic political entity and assures our society of gender-balanced representation.

Attended today's session of the ongoing 145th Assembly of the Inter-Parliamentary Union #IPU145","A gender-sensitive Parliament projects the Institution as a fair , legitimate and democratic political entity and assures our society of gender-balanced representation . Attended today's session of the ongoing 145th Assembly of the Inter-Parliamentary Union #IPU145",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Democracy,"What the past few years have revealed to us all is that conservative Republicans are basically weak, they have little conviction for the values they profess, and no stomach to fight for the preservation of democratic norms and institutions.","What the past few years have revealed to us all is that conservative Republicans are basically weak , they have little conviction for the values they profess , and no stomach to fight for the preservation of democratic norms and institutions .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Democracy,"I am so glad you put this out there for the world. India is no longer fighting just for democracy, but for the lives of its marginalized people that have been endangered and put at risk by the capture of democratic institutions by the religious right wing.","I am so glad you put this out there for the world . India is no longer fighting just for democracy , but for the lives of its marginalized people that have been endangered and put at risk by the capture of democratic institutions by the religious right wing .",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,2
Democracy,"Americans have the right to be lazy & stupid. That doesn't mean it's a duty. But the ""Whaah, milk & gas cost too much so fuck democracy"" brigade have taken an oath to wreck our democratic system by buying into lies & gibberish.","Americans have the right to be lazy & stupid . That doesn't mean it's a duty . But the "" Whaah , milk & gas cost too much so fuck democracy "" brigade have taken an oath to wreck our democratic system by buying into lies & gibberish .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2
Democracy,"If we want to a real multi-racial democracy, we need new democratic institutions and practices across the board. 

“…democracy as we know it—which isn’t all that democratic, & can never be within the confines of capitalism—is a grossly inadequate response to the task before us.”","If we want to a real multi-racial democracy , we need new democratic institutions and practices across the board . “ … democracy as we know it — which isn ’ t all that democratic , & can never be within the confines of capitalism — is a grossly inadequate response to the task before us . ”",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2
Democracy,Solidarity with the Breakthrough party! Finally a place for democratic socialism to flourish in the UK. With a system of proportional representation it is likely this party would help make change happen in this country.,Solidarity with the Breakthrough party ! Finally a place for democratic socialism to flourish in the UK . With a system of proportional representation it is likely this party would help make change happen in this country .,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Democracy,The more deliberate is the immiseration of the populations of the West the clearer it is that the war started by lockdown is not between nation states but a civil war waged by international technocracies of global capitalism against national institutions of democratic governance.,The more deliberate is the immiseration of the populations of the West the clearer it is that the war started by lockdown is not between nation states but a civil war waged by international technocracies of global capitalism against national institutions of democratic governance .,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
Democracy,"BJP-RSS thinks that after capturing all our democratic institutions, India can be silenced. 

India & Indians will NOT be silenced. 

As an opposition party, Congress is walking on our streets & meeting & interacting with the people directly
#BharatJodoYatra 
#MileKadamJudeVatan","BJP-RSS thinks that after capturing all our democratic institutions , India can be silenced . India & Indians will NOT be silenced . As an opposition party , Congress is walking on our streets & meeting & interacting with the people directly #BharatJodoYatra #MileKadamJudeVatan",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Democracy,"one of the most important communal revolutionary characters and a member at the higher institution of the Egyptian democratic party and a member at the first parliament after the revolution.

#FreeThemAll_",one of the most important communal revolutionary characters and a member at the higher institution of the Egyptian democratic party and a member at the first parliament after the revolution . #FreeThemAll_,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
