topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,"Billionaire Ken Langone called the Capitol Hill riot a ""disgrace"" & urged America to rally behind President Joe Biden. We need to keep hearing from the wealthy in support of Trump removal & cutting ties with all Trump Org.
#ONEV1 
#FreshVoices 
#DemVoice1","Billionaire Ken Langone called the Capitol Hill riot a "" disgrace "" & urged America to rally behind President Joe Biden . We need to keep hearing from the wealthy in support of Trump removal & cutting ties with all Trump Org . #ONEV1 #FreshVoices #DemVoice1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Fuck the Police.

Fuck Donald Trump 

Fuck the terrorists at Capitol Hill. 

Black Lives Matter. 

Don’t inquire about bookings if you don’t agree- MV",Fuck the Police . Fuck Donald Trump Fuck the terrorists at Capitol Hill . Black Lives Matter . Don ’ t inquire about bookings if you don ’ t agree - MV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Capitol Hill Riot,Let’s not forget: a year ago Republicans launched a political stunt by storming the secure SCIF room to disrupt a deposition into the impeachment inquiry hearing for Trump. January 6th Republicans repeated the act after the attack on Capitol Hill by objecting to the vote,Let ’ s not forget : a year ago Republicans launched a political stunt by storming the secure SCIF room to disrupt a deposition into the impeachment inquiry hearing for Trump . January 6th Republicans repeated the act after the attack on Capitol Hill by objecting to the vote,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Mexico will be delivering a check to pay for the wall tomorrow. In the afternoon, Trump will send his health reform plan to Capitol Hill.","Mexico will be delivering a check to pay for the wall tomorrow . In the afternoon , Trump will send his health reform plan to Capitol Hill .",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,-1
Capitol Hill Riot,"“we look at whether Trump has a good argument against the charge he incited a riot on Capitol Hill, and whether or not it’s constitutional to impeach someone after they leave office”. MUST LISTEN","“ we look at whether Trump has a good argument against the charge he incited a riot on Capitol Hill , and whether or not it ’ s constitutional to impeach someone after they leave office ” . MUST LISTEN",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,A divisive presidency capped by a deadly riot on Capitol Hill has stirred unprecedented brand-altering forces for the Trump name.,A divisive presidency capped by a deadly riot on Capitol Hill has stirred unprecedented brand-altering forces for the Trump name .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"NEW EPISODE: Insurrection 2021 - Part 1 

The U.S. government’s response to the January 6 storming of Capitol Hill by Trump supporters is one of the most significant examples of racial double standards from our current moment in history.",NEW EPISODE : Insurrection 2021 - Part 1 The U . S . government ’ s response to the January 6 storming of Capitol Hill by Trump supporters is one of the most significant examples of racial double standards from our current moment in history .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Jacob Rees-Mogg tells MPs Donald Trump's actions prior to the violence on Capitol Hill last week were of the ""gravest concern"".

He says job of politicians to ""protect democracy and not be what one might call an accessory before the fact to disorder"".","Jacob Rees-Mogg tells MPs Donald Trump's actions prior to the violence on Capitol Hill last week were of the "" gravest concern "" . He says job of politicians to "" protect democracy and not be what one might call an accessory before the fact to disorder "" .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1
Capitol Hill Riot,"The failed attack at Capitol Hill has marked the failure of a strategy and left allies vulnerable. Navalny timing of returning to Russia is no coincidence. With Trump gone, Putin is at risk. Johnson is isolated. Brexit is all is left of the Trump/Putin/Johnson attack to Democracy","The failed attack at Capitol Hill has marked the failure of a strategy and left allies vulnerable . Navalny timing of returning to Russia is no coincidence . With Trump gone , Putin is at risk . Johnson is isolated . Brexit is all is left of the Trump / Putin / Johnson attack to Democracy",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
Capitol Hill Riot,"All I have to say about this is I saw Van Jones at just about every criminal justice event on Capitol Hill, including small rallies in the miserable DC heat. Didn’t see much of the people who like to drag him for working with the Trump White House.","All I have to say about this is I saw Van Jones at just about every criminal justice event on Capitol Hill , including small rallies in the miserable DC heat . Didn ’ t see much of the people who like to drag him for working with the Trump White House .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
