topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Black Lives Matter,"Excuse me white girl, what do you mean, ""thank you for representing"" when you hear I went to #ferguson? #blacklivesmatter","Excuse me white girl , what do you mean , "" thank you for representing "" when you hear I went to #ferguson ? #blacklivesmatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
Black Lives Matter,"Thousands marched against police brutality across the Golden Gate Bridge today, briefly stopping traffic on the span 
 #sfprotest #sanfrancisco #blacklivesmatter","Thousands marched against police brutality across the Golden Gate Bridge today , briefly stopping traffic on the span #sfprotest #sanfrancisco #blacklivesmatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Black Lives Matter,As a Marine Corps Veteran I took an oath to protect the people from enemies both foreign & domestic. #DefendDACA #BlackLivesMatter,As a Marine Corps Veteran I took an oath to protect the people from enemies both foreign & domestic . #DefendDACA #BlackLivesMatter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Black Lives Matter,"Since I couldn’t be with my former Public Defender’s Office in San José, I joined amazing public defenders in Sacramento as they rallied for #BlackLivesMatter & a more equitable criminal justice system 
Thank you for welcoming me into the Capitol’s Public Defender’s family!","Since I couldn ’ t be with my former Public Defender ’ s Office in San José , I joined amazing public defenders in Sacramento as they rallied for #BlackLivesMatter & a more equitable criminal justice system Thank you for welcoming me into the Capitol ’ s Public Defender ’ s family !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,"For the past few days, my focus has been to get more people to join me for tomorrow's protest in NYC. Looks like more than 10+ people are joining me tomorrow. For the majority of them, this will be their first time protesting. #BlackLivesMatter","For the past few days , my focus has been to get more people to join me for tomorrow's protest in NYC . Looks like more than 10 + people are joining me tomorrow . For the majority of them , this will be their first time protesting . #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
Black Lives Matter,Why is it considered a revolutionary idea to be able to say #BlackLivesMatter but still have respect for the police?,Why is it considered a revolutionary idea to be able to say #BlackLivesMatter but still have respect for the police ?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4
Black Lives Matter,"1 yr ago—more important than ever. ""Protest & policy go hand in hand, & truth is important in every space."" 
 #BlackLivesMatter","1 yr ago — more important than ever . "" Protest & policy go hand in hand , & truth is important in every space . "" #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1
Black Lives Matter,I really hope George Floyd’s story and the protests are still being discussed and made aware of after this week. Keep the discussion going. Don’t scrape this under the rug. #BLM,I really hope George Floyd ’ s story and the protests are still being discussed and made aware of after this week . Keep the discussion going . Don ’ t scrape this under the rug . #BLM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
Black Lives Matter,Do you know what its like to have to tell your child about the killing of innocent Black folks over & over again? #BlackLivesMatter #NMOS14,Do you know what its like to have to tell your child about the killing of innocent Black folks over & over again ? #BlackLivesMatter #NMOS14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4
Black Lives Matter,Core? Dehumanization. Devaluing of our lives. If you do not connect w/the humanity of another it is easier to hurt them. #BlackLivesMatter,Core ? Dehumanization . Devaluing of our lives . If you do not connect w / the humanity of another it is easier to hurt them . #BlackLivesMatter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
