topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,capitol hill policeman who died from injuries causes by rioters and pro trump woman killed also former Air Force,capitol hill policeman who died from injuries causes by rioters and pro trump woman killed also former Air Force,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,This was the Trump Supporter at Capitol Hill screaming to burn it down. But he is also the founder of BLM Rioter - ON CNN so shut CNN down they promoted a domestic terrorist.,This was the Trump Supporter at Capitol Hill screaming to burn it down . But he is also the founder of BLM Rioter - ON CNN so shut CNN down they promoted a domestic terrorist .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Didn’t twitter permanently suspend Donald Trump for instigating violence at the Capitol Hill?

How about the leaders of Indian opposition who instigated riots in the Indian capital, Delhi which have left many policemen critically injured?

Do brown lives not matter to twitter?","Didn ’ t twitter permanently suspend Donald Trump for instigating violence at the Capitol Hill ? How about the leaders of Indian opposition who instigated riots in the Indian capital , Delhi which have left many policemen critically injured ? Do brown lives not matter to twitter ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Capitol Hill Riot,A mysterious group once funded by conservative millionaire Robert Mercer promoted both the rally featuring Trump and the ensuing march on Capitol Hill that led to a deadly riot last week.,A mysterious group once funded by conservative millionaire Robert Mercer promoted both the rally featuring Trump and the ensuing march on Capitol Hill that led to a deadly riot last week .,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"PAC money isn't just used to win elections, but also for staging an insurrection if a favored candidate loses an election.
Call this one the Insurrection PAC

Shadowy PAC once funded by Trump ally Mercer promoted Capitol Hill march that led to riot","PAC money isn't just used to win elections , but also for staging an insurrection if a favored candidate loses an election . Call this one the Insurrection PAC Shadowy PAC once funded by Trump ally Mercer promoted Capitol Hill march that led to riot",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,Jennings comes across as one of the last remaining reasonable Republicans. But he is wrong to imply moral equivalence to the BLM protests this past summer and the Trump violent insurrection on Capitol Hill on 6 January. Opinion: Mitch McConnell's dilemma,Jennings comes across as one of the last remaining reasonable Republicans . But he is wrong to imply moral equivalence to the BLM protests this past summer and the Trump violent insurrection on Capitol Hill on 6 January . Opinion : Mitch McConnell's dilemma,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Several prominent Chinese dissidents have doubled down on their support for US President Donald Trump, comparing those who stormed Capitol Hill in Washington last week to the Tiananmen Square student protesters in 1989.","Several prominent Chinese dissidents have doubled down on their support for US President Donald Trump , comparing those who stormed Capitol Hill in Washington last week to the Tiananmen Square student protesters in 1989 .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,Let’s not forget: a year ago Republicans launched a political stunt by storming the secure SCIF room to disrupt a deposition into the impeachment inquiry hearing for Trump. January 6th Republicans repeated the act after the attack on Capitol Hill by objecting to the vote,Let ’ s not forget : a year ago Republicans launched a political stunt by storming the secure SCIF room to disrupt a deposition into the impeachment inquiry hearing for Trump . January 6th Republicans repeated the act after the attack on Capitol Hill by objecting to the vote,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"GOP traded 400,000 American lives for 234 Trump judges & tax cuts for the rich. 
 and 
 are still playing Trump games on Capitol Hill. Get to work, save the economy you canned, feed the hungry you starved, and build it back better, not Trump world.","GOP traded 400,000 American lives for 234 Trump judges & tax cuts for the rich . and are still playing Trump games on Capitol Hill . Get to work , save the economy you canned , feed the hungry you starved , and build it back better , not Trump world .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,Trump's first attack on Capitol Hill killed 5/6 people. Trump's first attack on Capitol Hill didn't kill his intended targets. Today he's going to Mexican wall so that he can try to attack Capitol Hill again today. He's in Mexico so we can't respond,Trump's first attack on Capitol Hill killed 5/6 people . Trump's first attack on Capitol Hill didn't kill his intended targets . Today he's going to Mexican wall so that he can try to attack Capitol Hill again today . He's in Mexico so we can't respond,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,Apple CEO Tim Cook says Trump should be held accountable for the Capitol Hill riots: 'No one is above the law',Apple CEO Tim Cook says Trump should be held accountable for the Capitol Hill riots : ' No one is above the law ',0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,".
 contextualized spotting of South Vietnamese flag among Trump supporters who attacked Capitol Hill. Indian flag was also spotted in that crowd: need for multiple stories to understand why some minorities get attracted to white supremacy",. contextualized spotting of South Vietnamese flag among Trump supporters who attacked Capitol Hill . Indian flag was also spotted in that crowd : need for multiple stories to understand why some minorities get attracted to white supremacy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1
Capitol Hill Riot,"""Make America great again"" in Sicily
Japanese Abe's liberal Democratic party member Naokazu Takemoto in Sicily. 

One week before Trump attack capitol hill Takemoto infected COVID19 （They said ）disappeard since then

Taro Aso & Shizo Abe's
""CosaNostra"" connection",""" Make America great again "" in Sicily Japanese Abe's liberal Democratic party member Naokazu Takemoto in Sicily . One week before Trump attack capitol hill Takemoto infected COVID 19 （ They said ） disappeard since then Taro Aso & Shizo Abe's "" CosaNostra "" connection",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"Who helped to assemble the rally, where Trump, Donald Trump Jr., Rep. Mo Brooks (R-Ala.), Giuliani, and others whipped up the demonstrators with false claims of an evil plot against Trump before thousands marched to Capitol Hill to wage seditious mayhem?","Who helped to assemble the rally , where Trump , Donald Trump Jr . , Rep . Mo Brooks ( R-Ala . ) , Giuliani , and others whipped up the demonstrators with false claims of an evil plot against Trump before thousands marched to Capitol Hill to wage seditious mayhem ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"‘Christian Nationalism’, Trump, and the future of the evangelical vote in the US.

My analysis of the religious imagery at the US Capitol Hill riots","‘ Christian Nationalism ’ , Trump , and the future of the evangelical vote in the US . My analysis of the religious imagery at the US Capitol Hill riots",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,2,-1,-1,-1,0,-1,-1
