topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,"A losing game? How is millions in your campaign coffers, a base of voters and a Capitol Hill parking pass a losing game? #cnn #anderson #ac360 #trump #treason","A losing game ? How is millions in your campaign coffers , a base of voters and a Capitol Hill parking pass a losing game ? #cnn #anderson #ac360 #trump #treason",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"House Democrats followed through with their threats and filed a single article of impeachment on Monday against President Donald Trump for ""incitement of insurrection"" following the violent mob riot on Capitol Hill last week that left five people dead","House Democrats followed through with their threats and filed a single article of impeachment on Monday against President Donald Trump for "" incitement of insurrection "" following the violent mob riot on Capitol Hill last week that left five people dead",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,3,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"‘Christian Nationalism’, Trump, and the future of the evangelical vote in the US.

My analysis of the religious imagery at the US Capitol Hill riots","‘ Christian Nationalism ’ , Trump , and the future of the evangelical vote in the US . My analysis of the religious imagery at the US Capitol Hill riots",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,3,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Capitol Hill rioters were led to their deaths by Trump, their false prophet.
In fact it’s hard to think of a constituency more abused by a psychopathic conman who at the time of writing is still President of the United States than his most loyal supporters","Capitol Hill rioters were led to their deaths by Trump , their false prophet . In fact it ’ s hard to think of a constituency more abused by a psychopathic conman who at the time of writing is still President of the United States than his most loyal supporters",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"This is what #Trump has begot = Anarchists inside the #Capitol attacked a Capitol Hill officer, tried to take his gun, and yelled ""kill him with his own gun.""

Why isn't this the headline in every newspaper in America?","This is what #Trump has begot = Anarchists inside the #Capitol attacked a Capitol Hill officer , tried to take his gun , and yelled "" kill him with his own gun . "" Why isn't this the headline in every newspaper in America ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
George Floyd,"8 employees at Derek Chauvin's jail are suing over discrimination. They say a supervisor ordered only white people to guard him, and moved all officers of color elsewhere because they would be a ""liability.""

Chauvin is being held on $1M bond for the murder of #GeorgeFloyd.","8 employees at Derek Chauvin's jail are suing over discrimination . They say a supervisor ordered only white people to guard him , and moved all officers of color elsewhere because they would be a "" liability . "" Chauvin is being held on $ 1M bond for the murder of #GeorgeFloyd .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
George Floyd,".
 your Speech last night for the 
 was full with hypocrisy.This is the #BlackLivesMatterPlaza you created. You introduced #GeorgeFloyd family, but didnt tell the World that 
 murdered #MarqueeseAlston and #JeffreyPrice #DefundMPD",". your Speech last night for the was full with hypocrisy.This is the #BlackLivesMatterPlaza you created . You introduced #GeorgeFloyd family , but didnt tell the World that murdered #MarqueeseAlston and #JeffreyPrice #DefundMPD",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
George Floyd,"Remember ""life, liberty and the pursuit of happiness""? The fundamental promises of America to its people that *must* be upheld by its governments?

We can't change what has happened but we can change what will. Speak up and act. #GeorgeFloyd deserves justice. #BlackLivesMatter","Remember "" life , liberty and the pursuit of happiness "" ? The fundamental promises of America to its people that * must * be upheld by its governments ? We can't change what has happened but we can change what will . Speak up and act . #GeorgeFloyd deserves justice . #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4
George Floyd,"ANYBODY WHO IS OFFENDED BY #johnboyega COMMENTS IS A RACIST THEMSELVES! I SHARE HIS ANGER AND HIS FRUSTRATION, AT THIS POINT ITS FUCK BEING POLITE! THEY ARE BOLDLY KILLING US ON CAMERA WITHOUT A CARE IN THE WORLD! WHY SHOULD I BE POLITE?#GeorgeFloyd","ANYBODY WHO IS OFFENDED BY #johnboyega COMMENTS IS A RACIST THEMSELVES ! I SHARE HIS ANGER AND HIS FRUSTRATION , AT THIS POINT ITS FUCK BEING POLITE ! THEY ARE BOLDLY KILLING US ON CAMERA WITHOUT A CARE IN THE WORLD ! WHY SHOULD I BE POLITE ? #GeorgeFloyd",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
George Floyd,"""This is just like what happened to the man(#GeorgeFloyd)in America"" Observes kiriti Roy-Secretary of (MASUM) HR organization which has put out a statement condemning sahinur's Murder.
Every1 is still silent on this murder just because victim is a Muslim.
#JusticeForSahinurHaque",""" This is just like what happened to the man ( #GeorgeFloyd ) in America "" Observes kiriti Roy-Secretary of ( MASUM ) HR organization which has put out a statement condemning sahinur's Murder . Every 1 is still silent on this murder just because victim is a Muslim . #JusticeForSahinurHaque",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
