topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,"A losing game? How is millions in your campaign coffers, a base of voters and a Capitol Hill parking pass a losing game? #cnn #anderson #ac360 #trump #treason","A losing game ? How is millions in your campaign coffers , a base of voters and a Capitol Hill parking pass a losing game ? #cnn #anderson #ac360 #trump #treason",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"House Democrats followed through with their threats and filed a single article of impeachment on Monday against President Donald Trump for ""incitement of insurrection"" following the violent mob riot on Capitol Hill last week that left five people dead","House Democrats followed through with their threats and filed a single article of impeachment on Monday against President Donald Trump for "" incitement of insurrection "" following the violent mob riot on Capitol Hill last week that left five people dead",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,2,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"‘Christian Nationalism’, Trump, and the future of the evangelical vote in the US.

My analysis of the religious imagery at the US Capitol Hill riots","‘ Christian Nationalism ’ , Trump , and the future of the evangelical vote in the US . My analysis of the religious imagery at the US Capitol Hill riots",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,2,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"Capitol Hill rioters were led to their deaths by Trump, their false prophet.
In fact it’s hard to think of a constituency more abused by a psychopathic conman who at the time of writing is still President of the United States than his most loyal supporters","Capitol Hill rioters were led to their deaths by Trump , their false prophet . In fact it ’ s hard to think of a constituency more abused by a psychopathic conman who at the time of writing is still President of the United States than his most loyal supporters",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"This is what #Trump has begot = Anarchists inside the #Capitol attacked a Capitol Hill officer, tried to take his gun, and yelled ""kill him with his own gun.""

Why isn't this the headline in every newspaper in America?","This is what #Trump has begot = Anarchists inside the #Capitol attacked a Capitol Hill officer , tried to take his gun , and yelled "" kill him with his own gun . "" Why isn't this the headline in every newspaper in America ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Few elected R’s have nerve to perform their duties, if it involves annoying Trump or their malicious colleagues, even when the offense is as great as Trump’s. When R colleagues, as Toomey admits, were “complicit in the big lie,” all they can do is shrug.","Few elected R ’ s have nerve to perform their duties , if it involves annoying Trump or their malicious colleagues , even when the offense is as great as Trump ’ s . When R colleagues , as Toomey admits , were “ complicit in the big lie , ” all they can do is shrug .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
Capitol Hill Riot,"GOP traded 400,000 American lives for 234 Trump judges & tax cuts for the rich. 
 and 
 are still playing Trump games on Capitol Hill. Get to work, save the economy you canned, feed the hungry you starved, and build it back better, not Trump world.","GOP traded 400,000 American lives for 234 Trump judges & tax cuts for the rich . and are still playing Trump games on Capitol Hill . Get to work , save the economy you canned , feed the hungry you starved , and build it back better , not Trump world .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"#किसान_नहीं_गुंडे
Trump is responsible for Capitol Hill Incident

But Opposition & Farmers Organisations are not responsible for Red Fort Flag Hoisting Incident on #RepublicDay 
& #KisanTractorRally #KisanoKiGundagardi",#किसान_नहीं_गुंडे Trump is responsible for Capitol Hill Incident But Opposition & Farmers Organisations are not responsible for Red Fort Flag Hoisting Incident on #RepublicDay & #KisanTractorRally #KisanoKiGundagardi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"As Georgia votes, Trump tries to destroy America's faith in democracy - CNN 

""Capitol Hill Republicans chose Trump over democracy""

#GOPSeditiousTraitors","As Georgia votes , Trump tries to destroy America's faith in democracy - CNN "" Capitol Hill Republicans chose Trump over democracy "" #GOPSeditiousTraitors",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,2
Capitol Hill Riot,"Never one to miss a chance to confuse. Gaetz blamed all democrats for damages during protests against racial injustice while forgiving trump his violent insurrection. At same time Matt pushes the big lie. Time for honesty in all corners 

#OneV1",Never one to miss a chance to confuse . Gaetz blamed all democrats for damages during protests against racial injustice while forgiving trump his violent insurrection . At same time Matt pushes the big lie . Time for honesty in all corners #OneV1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
Capitol Hill Riot,"In the US, police are on high alert for possible pro-Trump marches later.

Security's been stepped up in Washington ahead of Joe Biden's inauguration on Wednesday, after five people died in riots on Capitol Hill last week.

#Trump #USCapitol","In the US , police are on high alert for possible pro-Trump marches later . Security's been stepped up in Washington ahead of Joe Biden's inauguration on Wednesday , after five people died in riots on Capitol Hill last week . #Trump #USCapitol",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Capitol Hill rioters were part of “a domestic terrorist movement, and its spiritual & operational leader is the President of the United States,” says fmr Homeland Security official 
. She argues isolating Trump from social media “is ultimately the pathway to peace.”","Capitol Hill rioters were part of “ a domestic terrorist movement , and its spiritual & operational leader is the President of the United States , ” says fmr Homeland Security official . She argues isolating Trump from social media “ is ultimately the pathway to peace . ”",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"While speaking at the National Assembly, I have vehemently deplored the riot that the supporters of Prez Trump unleashed at the Capitol Hill in Washington DC. This was perhaps the biggest travesty that the American democracy has had to tolerate to date.","While speaking at the National Assembly , I have vehemently deplored the riot that the supporters of Prez Trump unleashed at the Capitol Hill in Washington DC . This was perhaps the biggest travesty that the American democracy has had to tolerate to date .",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"She also publicly condemned Trump for his part in the incitement to riot and the violent unlawful take over of Capitol Hill! Why don’t you or 
 ?",She also publicly condemned Trump for his part in the incitement to riot and the violent unlawful take over of Capitol Hill ! Why don ’ t you or ?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Explainer: Could Trump be prosecuted for inciting the attack on Capitol Hill? 

he should be>> if theres any justice left in America.",Explainer : Could Trump be prosecuted for inciting the attack on Capitol Hill ? he should be > > if theres any justice left in America .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0
Capitol Hill Riot,"The riot led by Trump supporters at Capitol Hill on Jan. 6 has led many to ask: Who are we as Americans? Where is our country going? 

In this week’s cover story, Russell Shaw gives Catholics a path forward to help heal a fractured country.","The riot led by Trump supporters at Capitol Hill on Jan . 6 has led many to ask : Who are we as Americans ? Where is our country going ? In this week ’ s cover story , Russell Shaw gives Catholics a path forward to help heal a fractured country .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"House Speaker Nancy Pelosi lowered flags at the Capitol in honor of Capitol Hill Officer Sicknick who died while defending the Capitol complex. 

Trump's WH, that claims to be the party of law and order and Blue Lives Matter, continues to fly its flag at full staff.","House Speaker Nancy Pelosi lowered flags at the Capitol in honor of Capitol Hill Officer Sicknick who died while defending the Capitol complex . Trump's WH , that claims to be the party of law and order and Blue Lives Matter , continues to fly its flag at full staff .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Trump vs. BLM: ""When the lotting starts, the shooting starts."" 

Trump vs. Capitol Hill rioters: ""You're very special. We love you. Go home.""","Trump vs . BLM : "" When the lotting starts , the shooting starts . "" Trump vs . Capitol Hill rioters : "" You're very special . We love you . Go home . """,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
Capitol Hill Riot,"We need Trump to march towards Capitol Hill so he can have his photo taken holding a copy of the constitution.

Maybe then they will be able to clear the protestors.

 #Sedition",We need Trump to march towards Capitol Hill so he can have his photo taken holding a copy of the constitution . Maybe then they will be able to clear the protestors . #Sedition,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"""Our democracy cannot heal from last week’s insurrection, let alone block further violence from far-right terrorists, unless Republicans stand with Democrats to refute President Donald Trump’s Big Lie.""",""" Our democracy cannot heal from last week ’ s insurrection , let alone block further violence from far-right terrorists , unless Republicans stand with Democrats to refute President Donald Trump ’ s Big Lie . """,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"After the seige on the Capitol Hill, #Trump has been shunned even by the Republican Party.

But he has given a voice to the subdued prejudices of the White population and helped assert their hegemonic and supremacist aspirations from the start.","After the seige on the Capitol Hill , #Trump has been shunned even by the Republican Party . But he has given a voice to the subdued prejudices of the White population and helped assert their hegemonic and supremacist aspirations from the start .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Capitol Hill Riot,"The gop lawmakers on Capitol Hill is whining abt the Dems mowing over them to get what they want, is worthy of a chuckle, when I distinctly remember the republicans arrogantly ignored the Dems when trump was in the WH #CorruptGOP #COWARDGOP","The gop lawmakers on Capitol Hill is whining abt the Dems mowing over them to get what they want , is worthy of a chuckle , when I distinctly remember the republicans arrogantly ignored the Dems when trump was in the WH #CorruptGOP #COWARDGOP",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"Why were there crosses and “Jesus 2020” signs in the crowd that marched on the US Capitol Hill?

And in the week of Joe Biden’s #inauguration, what will happen to Trump’s evangelical supporters?

My attempt to answer those and other questions","Why were there crosses and “ Jesus 2020 ” signs in the crowd that marched on the US Capitol Hill ? And in the week of Joe Biden ’ s #inauguration , what will happen to Trump ’ s evangelical supporters ? My attempt to answer those and other questions",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,A divisive presidency capped by a deadly riot on Capitol Hill has stirred unprecedented brand-altering forces for the Trump name.,A divisive presidency capped by a deadly riot on Capitol Hill has stirred unprecedented brand-altering forces for the Trump name .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"As Trump leaves a legacy deeply scarred by the Capitol Hill invasion, this picture shows the resilience of communities in the United States.

Hate will be overcome; division will be defeated.","As Trump leaves a legacy deeply scarred by the Capitol Hill invasion , this picture shows the resilience of communities in the United States . Hate will be overcome ; division will be defeated .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"$NSA blocks the actual truth and it hurt Trumps feelings/a criminal cause
The greater crime distinguished in every moment of Capitol Hill riot
Riot was crime of the century $NSA A PRACTICE THAT CONNECTS SCOTUS TO THE NEW VIOLENT WAY
$NSA biggest demons American women shd fear",$ NSA blocks the actual truth and it hurt Trumps feelings / a criminal cause The greater crime distinguished in every moment of Capitol Hill riot Riot was crime of the century $ NSA A PRACTICE THAT CONNECTS SCOTUS TO THE NEW VIOLENT WAY $ NSA biggest demons American women shd fear,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,2,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"Those of you saying “this is the same as BLM protests” this isn’t even CLOSE there’s a difference between peacefully protesting, being ATTACKED during peaceful protests then fighting back RATHER THAN trump supporters storming and destroying Capitol Hill because daddy trump lost","Those of you saying “ this is the same as BLM protests ” this isn ’ t even CLOSE there ’ s a difference between peacefully protesting , being ATTACKED during peaceful protests then fighting back RATHER THAN trump supporters storming and destroying Capitol Hill because daddy trump lost",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"We must salute the USA Amb for denouncing violence as a means of settling election disputes because she knows what she is talking about. The memory of what ""peaceful and democratic"" demonstrators did on Capitol Hill on behalf of the defeated Trump will not be deleted from memory.","We must salute the USA Amb for denouncing violence as a means of settling election disputes because she knows what she is talking about . The memory of what "" peaceful and democratic "" demonstrators did on Capitol Hill on behalf of the defeated Trump will not be deleted from memory .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
