topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Black Lives Matter,"We’ve been listening a lot this week and.

We support standing up for racial justice.

We support 
, 
, and 
 for their courage and strength while broadcasting during this very difficult week.

We support #BlackLivesMatter","We ’ ve been listening a lot this week and . We support standing up for racial justice . We support , , and for their courage and strength while broadcasting during this very difficult week . We support #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,"More than 200 are demonstrating at the Christopher Columbus statue in Richmond’s Byrd Park. Organizers say their intention is to bring attention to discrimination facing indigenous peoples, and show solidarity with the #BlackLivesMatter movement. 
 will have a full story.","More than 200 are demonstrating at the Christopher Columbus statue in Richmond ’ s Byrd Park . Organizers say their intention is to bring attention to discrimination facing indigenous peoples , and show solidarity with the #BlackLivesMatter movement . will have a full story .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,"ComicBook Debate stands with #BlackLivesMatter.

To help continue raise awareness, my brothers & I came together for a short discussion on systematic racism and police brutality.

In our video you’ll find multiple links guiding you to where to donate, sign, & use your voice.","ComicBook Debate stands with #BlackLivesMatter . To help continue raise awareness , my brothers & I came together for a short discussion on systematic racism and police brutality . In our video you ’ ll find multiple links guiding you to where to donate , sign , & use your voice .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Black Lives Matter,"WATCH what #racism does to each generation of black children indoctrinated with hate directed at them for the color of their skin. If you don't see the emotional & psychological damage that can create, then you're blind. #BlackLivesMatter cuz ""their houses are on fire"" not yours.","WATCH what #racism does to each generation of black children indoctrinated with hate directed at them for the color of their skin . If you don't see the emotional & psychological damage that can create , then you're blind . #BlackLivesMatter cuz "" their houses are on fire "" not yours .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,I can think of very few hashtags more important than #BlackLivesMatter - Let's never forget all the lives lost to white supremacy.,I can think of very few hashtags more important than #BlackLivesMatter - Let's never forget all the lives lost to white supremacy .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2
Black Lives Matter,Spreads the word! #Ferguson calls Monday 4:30 shut down freeways - slow down with flashers on for 4 1/2 min. #MikeBrown #BlackLivesMatter,Spreads the word ! #Ferguson calls Monday 4:30 shut down freeways - slow down with flashers on for 4 1/2 min . #MikeBrown #BlackLivesMatter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,"This should be national news. this is exactly what moved 
 to first #TakeAKnee, & why it's necessary to say #BlackLivesMatter!","This should be national news . this is exactly what moved to first #TakeAKnee , & why it's necessary to say #BlackLivesMatter !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2
Black Lives Matter,Question: all of the Black celebrities outchea talking about #BlackLivesMatter.how many of them have Black representation.how many are with a black-owned agency?,Question : all of the Black celebrities outchea talking about #BlackLivesMatter . how many of them have Black representation.how many are with a black-owned agency ?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2
Black Lives Matter,I really need y’all to DELETE & STOP USING TIK TOK. If you’re fighting for #BlackLivesMatter & then go & use tik tok it makes no sense. Its a racist app that uses certain algorithms to filter out POC. But they have no problem leaving racist videos on the app.,I really need y ’ all to DELETE & STOP USING TIK TOK . If you ’ re fighting for #BlackLivesMatter & then go & use tik tok it makes no sense . Its a racist app that uses certain algorithms to filter out POC . But they have no problem leaving racist videos on the app .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,"Cops are out hunting down blacks, correct #BlackLivesMatter ? Truth, black males average .32 encounters with police vs .35 for white males. Go put that on a picket sign.","Cops are out hunting down blacks , correct #BlackLivesMatter ? Truth , black males average . 32 encounters with police vs . 35 for white males . Go put that on a picket sign .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Black Lives Matter,Every American should go to African American History Museum in #DC. Such a critical part of our nations history & current realities. #BLM,Every American should go to African American History Museum in #DC . Such a critical part of our nations history & current realities . #BLM,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
Black Lives Matter,"Systemic racism is being statistically more likely to be harmed or die from police brutality, gun violence, COVID-19, treatable diseases, malnutrition, unsafe drinking water, severe weather, AND MORE simply because of the color of your skin. #WearOrange because #BlackLivesMatter.","Systemic racism is being statistically more likely to be harmed or die from police brutality , gun violence , COVID - 19 , treatable diseases , malnutrition , unsafe drinking water , severe weather , AND MORE simply because of the color of your skin . #WearOrange because #BlackLivesMatter .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
Black Lives Matter,"If youre confused abt how #BlackLivesMatter doesn't mean other lives don't, just add ""TOO"" end. BLACK LIVES MATTER, TOO. It's not hard","If youre confused abt how #BlackLivesMatter doesn't mean other lives don't , just add "" TOO "" end . BLACK LIVES MATTER , TOO . It's not hard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2
Black Lives Matter,"reminder: people are wearing gas masks because they are afraid of being chemically attacked, not to scare police officers. #blacklivesmatter","reminder : people are wearing gas masks because they are afraid of being chemically attacked , not to scare police officers . #blacklivesmatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
