topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,"""Capitol Hill Police Officer Sicknick [a strong Trump supporter], who died, was fine on the night of the Capitol Hill riot"" « JoNova",""" Capitol Hill Police Officer Sicknick [ a strong Trump supporter ] , who died , was fine on the night of the Capitol Hill riot "" « JoNova",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"“When trump says he’s won the election, what he’s really saying is that we shouldn’t count the votes of Black people. It’s not about votes, it’s about race. That it’s NOT is the original big lie.” -","“ When trump says he ’ s won the election , what he ’ s really saying is that we shouldn ’ t count the votes of Black people . It ’ s not about votes , it ’ s about race . That it ’ s NOT is the original big lie . ” -",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
Capitol Hill Riot,"""Heal and move on""?

You had a terrorist attack on Capitol Hill led by the President of the United States. You don't simply brush an insurrection under the rug and call it a day.

Remove Donald Trump from office immediately.",""" Heal and move on "" ? You had a terrorist attack on Capitol Hill led by the President of the United States . You don't simply brush an insurrection under the rug and call it a day . Remove Donald Trump from office immediately .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,Trump is expected to make what will be his first public appearance since inciting an insurgence on Capitol Hill last week,Trump is expected to make what will be his first public appearance since inciting an insurgence on Capitol Hill last week,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"As sunset falls on Capitol Hill, US National Guards are struggling to dislodge Trump supporters from their siege of Capitol Hill.We are seeing Americans undermine their own democracy. It’s jarring to watch. 

The world watches in dismay.","As sunset falls on Capitol Hill , US National Guards are struggling to dislodge Trump supporters from their siege of Capitol Hill.We are seeing Americans undermine their own democracy . It ’ s jarring to watch . The world watches in dismay .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1
Capitol Hill Riot,"True, there is no way to justify the violence on Capitol Hill. But Trump's achievements regarding Israel, but not only, are engraved in history. For this, Mr. President, the Jewish people will never cease to thank you.","True , there is no way to justify the violence on Capitol Hill . But Trump's achievements regarding Israel , but not only , are engraved in history . For this , Mr . President , the Jewish people will never cease to thank you .",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
Capitol Hill Riot,"Trump must be held accountable for the riots on Capitol Hill. Primarily by the Senate, secondarily by the courts. Thirdly, the administration of justice falls into private hands, such as banks and IT companies, or militia under the Constitution.","Trump must be held accountable for the riots on Capitol Hill . Primarily by the Senate , secondarily by the courts . Thirdly , the administration of justice falls into private hands , such as banks and IT companies , or militia under the Constitution .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
Capitol Hill Riot,Now that's scary- a move to vote on Capitol Hill to designate Trump supporters as domestic terrorists. If that ever happened it'd cause a civil war!,Now that's scary - a move to vote on Capitol Hill to designate Trump supporters as domestic terrorists . If that ever happened it'd cause a civil war !,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,Strikes me the Capitol Hill rioters acted as much with impunity as ignorance. They dressed for battle. They photographed and live-streamed themselves. They believed they would face no consequences - President Trump had their backs.,Strikes me the Capitol Hill rioters acted as much with impunity as ignorance . They dressed for battle . They photographed and live-streamed themselves . They believed they would face no consequences - President Trump had their backs .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"How could anyone in #LawEnforcement support Trump, who never mentioned the slain Capitol Hill policeman or ordered the White House flag to be flown at half mast?","How could anyone in #LawEnforcement support Trump , who never mentioned the slain Capitol Hill policeman or ordered the White House flag to be flown at half mast ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"A new low in campaign finance:
The Insurrection and Sedition PAC.

Shadowy PAC once funded by Trump ally Mercer promoted Capitol Hill march that led to riot",A new low in campaign finance : The Insurrection and Sedition PAC . Shadowy PAC once funded by Trump ally Mercer promoted Capitol Hill march that led to riot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Its not fair that the Trump riots on Capitol Hill should over shadow all his other disasters. 

#jeremyvine",Its not fair that the Trump riots on Capitol Hill should over shadow all his other disasters . #jeremyvine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Amid storming of Capitol Hill in Washington, D.C., protesters in support of Pres. Trump convened in cities across the U.S.","Amid storming of Capitol Hill in Washington , D . C . , protesters in support of Pres . Trump convened in cities across the U . S .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"#McConnell: #Capitol #Hill mob was 'provoked' by #Trump | #insurrection #faileAttempted was pre-planned violent, 5 people were killed | somebody is responsible !
#OWS #GiletsJaunes #BlackLivesMatter","#McConnell : #Capitol #Hill mob was ' provoked ' by #Trump | #insurrection #faileAttempted was pre-planned violent , 5 people were killed | somebody is responsible ! #OWS #GiletsJaunes #BlackLivesMatter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
Capitol Hill Riot,"GOP ‘Leadership’:
When asked about Trump's actions in relation to the January 6 riot on Capitol Hill, Sen. John Cornyn of Texas said: ""I'm not going to defend them. I think he's been held accountable in the court of public opinion already.”","GOP ‘ Leadership ’ : When asked about Trump's actions in relation to the January 6 riot on Capitol Hill , Sen . John Cornyn of Texas said : "" I'm not going to defend them . I think he's been held accountable in the court of public opinion already . ”",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,3,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,Rise up America hold Congress and Biden accountable for his and Democratic over-reach of the U.S. Constitution and double standards against GOP and Trump! Pelosi neglected security at the Capitol Hill Riot! It is her responsibility not President Trump's. Impeach Pelosi !,Rise up America hold Congress and Biden accountable for his and Democratic over-reach of the U . S . Constitution and double standards against GOP and Trump ! Pelosi neglected security at the Capitol Hill Riot ! It is her responsibility not President Trump's . Impeach Pelosi !,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
Capitol Hill Riot,"Now it's sinking in: Wednesday's Capitol Hill riot was even more violent than it first appeared. 

Trump ""tried to call senators"" and pressure them to overturn the election even as the riot was raging.","Now it's sinking in : Wednesday's Capitol Hill riot was even more violent than it first appeared . Trump "" tried to call senators "" and pressure them to overturn the election even as the riot was raging .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Trump supporters climbing Capitol Hill building was anarchy.

Rioters climbing in Red Fort area under guise of kisan andolan is freedom.",Trump supporters climbing Capitol Hill building was anarchy . Rioters climbing in Red Fort area under guise of kisan andolan is freedom .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"After the insurrection - The terrible scenes on Capitol Hill illustrate how Donald Trump has changed his party | United States | The Economist

“How Democracies Die”.",After the insurrection - The terrible scenes on Capitol Hill illustrate how Donald Trump has changed his party | United States | The Economist “ How Democracies Die ” .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,A divisive presidency capped by a deadly riot on Capitol Hill has stirred unprecedented brand-altering forces for the Trump name.,A divisive presidency capped by a deadly riot on Capitol Hill has stirred unprecedented brand-altering forces for the Trump name .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
